Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Can’t wait till they voted out,Can’t wait till they voted out,8,LABEL_2,POSITIVE,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",All  our rescues are gone.,All  our rescues are gone.,6,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","That explains Ms Ardern's cosy little drop-in visit in past months....BlackRock are reputedly using the same approach as the CCP....own 10-12% of a project, corporation or entity and gain access to all strategy, financial details, policy direction and influence over directorship boards...","That explains Ms Ardern's cosy little drop-in visit in past months....BlackRock are reputedly using the same approach as the CCP....own 10-12% of a project, corporation or entity and gain access to all strategy, financial details, policy direction and influence over directorship boards...",52,LABEL_1,NEUTRAL,infrastructure
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","BlackRock holds investments worth $85bn in coal companies. They don’t give a flying crap about renewables, only control and money. We’d be nuts to give them either!","BlackRock holds investments worth $85bn in coal companies. They don’t give a flying crap about renewables, only control and money. We’d be nuts to give them either!",36,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Ffs labour why do a deal with Blackrock !!! Stop getting our country into more debt,Ffs labour why do a deal with Blackrock !!! Stop getting our country into more debt,18,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",The Govt's latest PR is just hot air and no wind.  The promise based on the BIG IF.  https://www.msn.com/.../worthy-of-an.../ar-AA1eT294...,The Govt's latest PR is just hot air and no wind.  The promise based on the BIG IF.  ,21,LABEL_0,NEGATIVE,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","You have just sold out Nz to black rock!!, when the shit hits the fan a bet u will follow Cindy offshore too!!, it will be the only way you are safe","You have just sold out Nz to black rock!!, when the shit hits the fan a bet u will follow Cindy offshore too!!, it will be the only way you are safe",38,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Chance to try and get a vote or 2 give it s rest your party   has already  lost the election  .gone 2023 October.,Chance to try and get a vote or 2 give it s rest your party   has already  lost the election  .gone 2023 October.,24,LABEL_0,NEGATIVE,financial_constraints
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Lisa Owen - ‘Fair and Frank Chinese Propaganda’ - What was her price?,Lisa Owen - ‘Fair and Frank Chinese Propaganda’ - What was her price?,16,LABEL_1,NEUTRAL,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",The bogus Chinese real estate agent kidnapping story is hilarious. I thought big communist dictators are supposed to be smart haha,The bogus Chinese real estate agent kidnapping story is hilarious. I thought big communist dictators are supposed to be smart haha,22,LABEL_0,NEGATIVE,infrastructure
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",THE BIG DECEMBER CRASH..http://www.donmurrayastrologer.com/news.html,THE BIG DECEMBER CRASH..,5,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",And what is a $2b loan from Blackrock going to cost NZ. Our Democracy?  Have a good look at their shareholders/ investors.,And what is a $2b loan from Blackrock going to cost NZ. Our Democracy?  Have a good look at their shareholders/ investors.,26,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","Whatever Guyon Espiner, Lisa Owen, Corin Dan, or Susie Ferguson say - Do the opposite.","Whatever Guyon Espiner, Lisa Owen, Corin Dan, or Susie Ferguson say - Do the opposite.",19,LABEL_0,NEGATIVE,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",They are a complete dead beat joke merv wake up.,They are a complete dead beat joke merv wake up.,11,LABEL_0,NEGATIVE,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","Your a joke labour resign and stop selling us off to black rock evilness, totally disgraceful","Your a joke labour resign and stop selling us off to black rock evilness, totally disgraceful",17,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Stock up supplies and prepare to work at home. I think the next pandemic may be coming soon. And DON’T get a dog.,Stock up supplies and prepare to work at home. I think the next pandemic may be coming soon. And DON’T get a dog.,28,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",I think there’s a real chance that the next pandemic may enter NZ by infected dogs. If you’re considering a pet right now… do NOT get a dog ,I think there’s a real chance that the next pandemic may enter NZ by infected dogs. If you’re considering a pet right now… do NOT get a dog ,33,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Why has labour engaged our country with blackstone a company who is right now under congressional investigation into their investment into blacklisted arms and weapons manufacturers run by the PRC. There can be no ignorance claimed this is all over international news. Im all for investing in the future but with blackrock are you serious!!,Why has labour engaged our country with blackstone a company who is right now under congressional investigation into their investment into blacklisted arms and weapons manufacturers run by the PRC. There can be no ignorance claimed this is all over international news. Im all for investing in the future but with blackrock are you serious!!,59,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","Haha here they are again with more PR spin as the scripted word web is spread out to trap voters. ""Investing in clean energy and transitioning our economy to renewables is an opportunity – not a cost"". Baloney as we note the lack of detail again and a reluctance to offer any costings just unicorns and rainbows as usual. This last ditch effort to do something after marking time for 6 years is quite bazaar and is more a broadcast of their desperation than anything of benefit to New Zealanders.","Haha here they are again with more PR spin as the scripted word web is spread out to trap voters. ""Investing in clean energy and transitioning our economy to renewables is an opportunity – not a cost"". Baloney as we note the lack of detail again and a reluctance to offer any costings just unicorns and rainbows as usual. This last ditch effort to do something after marking time for 6 years is quite bazaar and is more a broadcast of their desperation than anything of benefit to New Zealanders.",96,LABEL_0,NEGATIVE,financial_constraints
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Fantastic Labour goverment keep up the good work ,Fantastic Labour goverment keep up the good work ,8,LABEL_2,POSITIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Blackrock using up their covid doe,Blackrock using up their covid doe,6,LABEL_1,NEUTRAL,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",What Muppets,What Muppets,2,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Disgusting... selling your mother's and children next....,Disgusting... selling your mother's and children next....,10,LABEL_0,NEGATIVE,financial_constraints
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","More lies, it is a massive cost, just look at the cost blowout on the Taranaki windfarm, then you still need a power station to back it all up.","More lies, it is a massive cost, just look at the cost blowout on the Taranaki windfarm, then you still need a power station to back it all up.",33,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Time to policy burn 3 waters and Co governance. Failure to do so will see you gone,Time to policy burn 3 waters and Co governance. Failure to do so will see you gone,18,LABEL_0,NEGATIVE,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Yet Ardern denied she was having meetings with this corrupt company. More Lies from Liebour,Yet Ardern denied she was having meetings with this corrupt company. More Lies from Liebour,16,LABEL_0,NEGATIVE,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Good way to ruin our core industries too,Good way to ruin our core industries too,8,LABEL_0,NEGATIVE,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",You have sold NZ out to BlackRock. No longer a conspiracy theory! You are all traitors to your country! https://www.msn.com/.../pm-hipkins-hails-2b.../ar-AA1eVzcI,You have sold NZ out to BlackRock. No longer a conspiracy theory! You are all traitors to your country! ,22,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Yet you still import dirty coal when we could be using our own,Yet you still import dirty coal when we could be using our own,13,LABEL_0,NEGATIVE,not-defined
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Put your hands in your pockets and don't touch ANYTHING for the next 68 days,Put your hands in your pockets and don't touch ANYTHING for the next 68 days,16,LABEL_1,NEUTRAL,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Sustainable is a contradiction in terms as it usually leads to businesses that are very often unsustainable.,Sustainable is a contradiction in terms as it usually leads to businesses that are very often unsustainable.,18,LABEL_0,NEGATIVE,technological_shortcomings
Wind,"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",The same corrupt Blackrock that lost several Trillion dollars last year?,The same corrupt Blackrock that lost several Trillion dollars last year?,12,LABEL_0,NEGATIVE,not-defined
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Do power companies make millions in profits each year…. Can that not be put into the infrastructure,Do power companies make millions in profits each year…. Can that not be put into the infrastructure,18,LABEL_1,NEUTRAL,technological_shortcomings
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Too bad if you need to charge your Electric Car to get to work in the morning Buy an electric car they said, it’ll be great they said ","Too bad if you need to charge your Electric Car to get to work in the morning Buy an electric car they said, it’ll be great they said ",31,LABEL_1,NEUTRAL,technological_shortcomings
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"So parents and children should go cold as this is a time both are getting ready to go to school/work  , stop pushing electricity when you can't supply it ..","So parents and children should go cold as this is a time both are getting ready to go to school/work  , stop pushing electricity when you can't supply it ..",31,LABEL_0,NEGATIVE,financial_constraints
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,And they want more EVs. Can't even charge the ones they've got ,And they want more EVs. Can't even charge the ones they've got ,15,LABEL_0,NEGATIVE,technological_shortcomings
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"If you’re happy to change the export rate to say 25c instead of 7c for that period of time, then I’ll set my battery to export 9kWh to the grid between 7am and 9am tomorrow…","If you’re happy to change the export rate to say 25c instead of 7c for that period of time, then I’ll set my battery to export 9kWh to the grid between 7am and 9am tomorrow…",40,LABEL_1,NEUTRAL,not-defined
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Fine, will be careful !","Fine, will be careful !",6,LABEL_1,NEUTRAL,not-defined
Wind,New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Nicola Tempelman bet we don't get discount of some sort. They'll still want their money,Nicola Tempelman bet we don't get discount of some sort. They'll still want their money,18,LABEL_1,NEUTRAL,not-defined
