Post,Comment
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","Whatever Guyon Espiner, Lisa Owen, Corin Dan, or Susie Ferguson say - Do the opposite."
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",They are a complete dead beat joke merv wake up.
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","Your a joke labour resign and stop selling us off to black rock evilness, totally disgraceful"
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Stock up supplies and prepare to work at home. I think the next pandemic may be coming soon. And DON’T get a dog.
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",I think there’s a real chance that the next pandemic may enter NZ by infected dogs. If you’re considering a pet right now… do NOT get a dog 
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Why has labour engaged our country with blackstone a company who is right now under congressional investigation into their investment into blacklisted arms and weapons manufacturers run by the PRC. There can be no ignorance claimed this is all over international news. Im all for investing in the future but with blackrock are you serious!!
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","Haha here they are again with more PR spin as the scripted word web is spread out to trap voters. ""Investing in clean energy and transitioning our economy to renewables is an opportunity – not a cost"". Baloney as we note the lack of detail again and a reluctance to offer any costings just unicorns and rainbows as usual. This last ditch effort to do something after marking time for 6 years is quite bazaar and is more a broadcast of their desperation than anything of benefit to New Zealanders."
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Fantastic Labour goverment keep up the good work 
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Blackrock using up their covid doe
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",What Muppets
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Disgusting... selling your mother's and children next....
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","More lies, it is a massive cost, just look at the cost blowout on the Taranaki windfarm, then you still need a power station to back it all up."
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",https://m.youtube.com/watch?v=YT9xqABcQaA&feature=youtu.be
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Time to policy burn 3 waters and Co governance. Failure to do so will see you gone
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Yet Ardern denied she was having meetings with this corrupt company. More Lies from Liebour
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Good way to ruin our core industries too
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Traitors!https://medium.com/.../blackrock-the-secret-company-that...
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",You have sold NZ out to BlackRock. No longer a conspiracy theory! You are all traitors to your country! https://www.msn.com/.../pm-hipkins-hails-2b.../ar-AA1eVzcI
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Yet you still import dirty coal when we could be using our own
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Put your hands in your pockets and don't touch ANYTHING for the next 68 days
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",Sustainable is a contradiction in terms as it usually leads to businesses that are very often unsustainable.
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.",The same corrupt Blackrock that lost several Trillion dollars last year?
"VihanInvesting in clean energy and transitioning our economy to renewables is an opportunity – not a cost. We have a chance here to lead the world, and create thousands of new, highly-skilled jobs in the process. 

That’s why today’s announcement is so exciting. We are partnering with BlackRock, one of the world’s largest investors in climate infrastructure and clean technology, to launch a $2 billion climate fund. The fund will help to accelerate clean energy projects like solar, wind, green hydrogen and battery storage, and attract more investment in NZ as a climate leader. 

Our Government has taken more action on climate change in just the last six years than all other governments combined, but there is still more to do. Reducing our carbon emissions is no longer a ‘nice to have’ but an essential part of doing global business and having the goods to back up our clean, green image – and we’re here for the challenge.","Good labour,Greens "
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Do power companies make millions in profits each year…. Can that not be put into the infrastructure
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Too bad if you need to charge your Electric Car to get to work in the morning Buy an electric car they said, it’ll be great they said "
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"So parents and children should go cold as this is a time both are getting ready to go to school/work  , stop pushing electricity when you can't supply it .."
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,And they want more EVs. Can't even charge the ones they've got 
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"If you’re happy to change the export rate to say 25c instead of 7c for that period of time, then I’ll set my battery to export 9kWh to the grid between 7am and 9am tomorrow…"
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Fine, will be careful !"
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Nicola Tempelman bet we don't get discount of some sort. They'll still want their money
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Be nice for cintact to advise if yiur turning off piwer to hot cylinders as having no hot water for over 12 hours is not what I signed up for
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Looks like it mite be cold Showers In The morning... I wonder if my work place will lose power
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Hi I wish to join Contact Energy but unable to enroll online, tried to contact but wait time is more that 1 hour, can I get some assistance ?"
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Bit of a late question, but which Cities will generally be affected, by power rationing between 7am - 9am?  Is is mainly the big Cities like Auckland, Hamilton etc....due to sheer household numbers?And is any power company making provisions to meet their customers power requirements, when things like this happen?Lots of households rely on a consistent supply of power....."
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,New customer here trying to find out when my broadband will be switched across - have been on hold for over an hour now. Not a great first impression - is this normal?
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,No problem 
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,"Hi ,how I do to ring phone number for cut power before I move?"
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Contact Energy what’s going on with your contact app ?
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Melissa Garlick
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Leanne Anderson
New Zealand is facing a potential shortfall of electricity supply between 7am and 9am tomorrow morning because of an unseasonal cold snap and low wind generatio… See more,Caitlin Louise
