Post,Comment,Post_Sentiment,Post_Sentiment_Score,Comment_Sentiment,Comment_Sentiment_Score
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Ditto.,NEGATIVE,0.6455737352371216,POSITIVE,0.6547877788543701
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",When are these so called experts going to realise all the solar/wind products are made in  the world's biggest emitter. As for supermarkets with their green slogans look how many products are either sourced from China or completely made in . We are the useful idiots who swallow this BS.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9962349534034729
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","Those whom have destroyed blown up SA coal fired plants &  Victorias & others destroyed our coal fired plants so they could only flog our resources overseas our gas, coal, petrol oil ect that are deneying us should be jailed too",NEGATIVE,0.6455737352371216,NEGATIVE,0.9990035891532898
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",& using these resoueces ourselves too,NEGATIVE,0.6455737352371216,POSITIVE,0.6906417012214661
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Spot on.,NEGATIVE,0.6455737352371216,POSITIVE,0.9998255372047424
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Best wishes,NEGATIVE,0.6455737352371216,POSITIVE,0.9995604157447815
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Bring back coal while households struggle,NEGATIVE,0.6455737352371216,POSITIVE,0.9856858849525452
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Everyone is an expert here KISS! Earth is made to heat and cool simple!,NEGATIVE,0.6455737352371216,POSITIVE,0.9998424053192139
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Agree 100 %,NEGATIVE,0.6455737352371216,POSITIVE,0.9996870756149292
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Someone with some sense ,NEGATIVE,0.6455737352371216,NEGATIVE,0.7872714996337891
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",The government created the crisis by following world economic forum instructions!,NEGATIVE,0.6455737352371216,NEGATIVE,0.9925548434257507
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Oh dear this is exactly what's been holding up going forward on renewables . . .IDIOCY BY FAR RIGHT ,NEGATIVE,0.6455737352371216,POSITIVE,0.910648763179779
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","there is no crisis, we have a crime, perpetrated by globalists and enabled by politicians...",NEGATIVE,0.6455737352371216,POSITIVE,0.9426612854003906
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",The greenie commos want us living in the dark so their Agenda 21 & Agenda 30 come to friition.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9967267513275146
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Wind and solar are going to reach similar costs to fossil fuels but the health advantages of renewables are massive. https://blog.csiro.au/wind-solar-coal-gas-to-reach.../,NEGATIVE,0.6455737352371216,POSITIVE,0.9969568252563477
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Is coal Australia's best current energy source???==========================Yes =   haha - No =   wowOpen VotezPoll Index @: #openvotezOpenvotez.com========OSG4LIFE==========,NEGATIVE,0.6455737352371216,NEGATIVE,0.9931920170783997
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","Now that all the present and future generations have been endoctrinated into climate change politics, and China is our supplier of solar products to us, and wants to be an aggressive world power, can their products be trusted. Also , now we are going to put wind farms in the ocean for our major cities, this will make good target practice for the Chinese navy, and cripple our power supply. If God doesn’t help save Australia, we are doomed.",NEGATIVE,0.6455737352371216,NEGATIVE,0.9983013868331909
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",It’s the only right thing to do .,NEGATIVE,0.6455737352371216,NEGATIVE,0.715305507183075
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Typical Sky divisive BS propaganda pandering to the extreme climate deniers,NEGATIVE,0.6455737352371216,NEGATIVE,0.9906598925590515
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",sorry but under Bowen and Albo this ain't going to happen.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9984286427497864
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Klaus does not agree!,NEGATIVE,0.6455737352371216,NEGATIVE,0.9996161460876465
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Yes 100% !!,NEGATIVE,0.6455737352371216,POSITIVE,0.9995672106742859
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","We are such a stupid country , we just keep shooting ourselves in the foot . When we perfect new types of energy , by all means begin transitioning , until then stick with what works .",NEGATIVE,0.6455737352371216,NEGATIVE,0.9970013499259949
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","Are you looking for alternative ways to make money? If you are then I suggest Crypto or Forex trading, if you are open to learn how to make at least $1000 weekly then send me a message on here or email me at DavidwBachmeyer@legroupeforex.com let's get started. Feel free to a research on me so you can feel safe.",NEGATIVE,0.6455737352371216,NEGATIVE,0.9966269731521606
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","World they are building “Right now” 50 Nuclear & 300 new coal fired plants, World? ",NEGATIVE,0.6455737352371216,POSITIVE,0.819467306137085
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",This is the only sensible way,NEGATIVE,0.6455737352371216,NEGATIVE,0.9909069538116455
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Watch the politicians crush this idea quick smart ,NEGATIVE,0.6455737352371216,NEGATIVE,0.9995206594467163
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Truth! For the whole world!,NEGATIVE,0.6455737352371216,POSITIVE,0.9994503855705261
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",And don't demonish them  like in Vic.,NEGATIVE,0.6455737352371216,POSITIVE,0.9886502027511597
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Nuclear.,NEGATIVE,0.6455737352371216,NEGATIVE,0.945296049118042
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Hemp,NEGATIVE,0.6455737352371216,NEGATIVE,0.8309842348098755
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","Common sense does not sit well with rabid zealots, but the horrible truth will out soon.",NEGATIVE,0.6455737352371216,NEGATIVE,0.9800997376441956
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",We're were all you people when we needed you to vote for the Libs ?,NEGATIVE,0.6455737352371216,NEGATIVE,0.9938720464706421
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",....and there goes another flock of pigs ,NEGATIVE,0.6455737352371216,NEGATIVE,0.9881832003593445
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Too much common sense.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9997157454490662
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Hooray some common sense prevails ,NEGATIVE,0.6455737352371216,POSITIVE,0.9989927411079407
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",And a little bird told me that he came up with the 50% Target but did not bother to consult the party room.  Absolutely disgusting.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9982013702392578
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Agree 100percent,NEGATIVE,0.6455737352371216,POSITIVE,0.9958181977272034
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Absolutely,NEGATIVE,0.6455737352371216,POSITIVE,0.9998694658279419
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","joe ""sniffer"" biden's farts probably good alternative to solve ASStralia gas problem",NEGATIVE,0.6455737352371216,POSITIVE,0.947247326374054
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",And a simple way to stuff up the world!! Good idea!,NEGATIVE,0.6455737352371216,POSITIVE,0.9998564720153809
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","Sorry, but that makes too much sense.. Move along, move along ",NEGATIVE,0.6455737352371216,NEGATIVE,0.9993785619735718
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Clint Tyben James Blair well who would have thought,NEGATIVE,0.6455737352371216,POSITIVE,0.9938502311706543
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Why in hell don’t we use our own Uranium ,NEGATIVE,0.6455737352371216,NEGATIVE,0.999190628528595
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Castration is the only way.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9942650198936462
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",There is always the new tech nuclear power stations to provide reliable zero emission power......,NEGATIVE,0.6455737352371216,POSITIVE,0.9755493998527527
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Always was and is,NEGATIVE,0.6455737352371216,POSITIVE,0.9976049661636353
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",I believe it the right way to go and much better than following all the sheep with out any credible alternative to base power even Nuke power supply is an option after all AU supplies coal gas uranium and other recourses to others for use except for Australia's power needs This is as crazy as the greens and UN carbon BS This is one of the reasons AU manufacturing has been destroyed,NEGATIVE,0.6455737352371216,NEGATIVE,0.999017596244812
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Wrong. Nuclear power is the way forward.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9680404663085938
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Bloody true,NEGATIVE,0.6455737352371216,POSITIVE,0.9993172883987427
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",We should go Nuclear.  We already mine uranium.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9961242079734802
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Yes we should do that for the time being,NEGATIVE,0.6455737352371216,POSITIVE,0.9943089485168457
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Build a few gallows as well.,NEGATIVE,0.6455737352371216,POSITIVE,0.9906229376792908
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Never true a word written,NEGATIVE,0.6455737352371216,NEGATIVE,0.9974863529205322
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","The mouldy greenies keep coming back to it, except the ACT Government which is banning gas in any new OR remodelling project.",NEGATIVE,0.6455737352371216,NEGATIVE,0.991609513759613
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",That's right.,NEGATIVE,0.6455737352371216,POSITIVE,0.9998354911804199
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","Sense at last; coal plants can last for ever almost, if properly maintained. WE NEED DIVERSITY.   Coal, gas, hydro and nuclear power plants where appropriate.",NEGATIVE,0.6455737352371216,NEGATIVE,0.8342849016189575
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Yay!  Someone with common sense.  Obviously not a green or labor man.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9985504746437073
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Exactly,NEGATIVE,0.6455737352371216,POSITIVE,0.999032735824585
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","We have coal and gas, use them, no need to follow the other sheep",NEGATIVE,0.6455737352371216,NEGATIVE,0.5338729023933411
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Well there going to need them,NEGATIVE,0.6455737352371216,POSITIVE,0.9782178997993469
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",What…?! I have just heavily invested into renewables ,NEGATIVE,0.6455737352371216,NEGATIVE,0.994151771068573
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Finally some common sense,NEGATIVE,0.6455737352371216,POSITIVE,0.9952334761619568
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",I absolutely agree.,NEGATIVE,0.6455737352371216,POSITIVE,0.9998581409454346
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",No kidding !! oh derrr !! of course coal and gas are the answer !!!!,NEGATIVE,0.6455737352371216,POSITIVE,0.9829058647155762
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Bloody nuclear power,NEGATIVE,0.6455737352371216,NEGATIVE,0.9919295310974121
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",But what is the answer to the mad Greens?,NEGATIVE,0.6455737352371216,NEGATIVE,0.994126558303833
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Absolutely right,NEGATIVE,0.6455737352371216,POSITIVE,0.9998525381088257
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",There’s another solution,NEGATIVE,0.6455737352371216,NEGATIVE,0.959176778793335
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Only Trouble is tooMany FWs listening to the Greens BS,NEGATIVE,0.6455737352371216,NEGATIVE,0.9935099482536316
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Gideon Rozner is totally right build more HELE coal fired power stations,NEGATIVE,0.6455737352371216,POSITIVE,0.999254047870636
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","Now do you understand what ""sustainability "" really means?",NEGATIVE,0.6455737352371216,POSITIVE,0.9842516183853149
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","The whole world is suffering, because of this lunacy about climate change! Our lives are being ruined, because a minority of billionaires want to be in control, and have invented this absolute, evil scam about the planet being destroyed by Coal and gas emissions!! This is a huge lie, because these fossil fuels are blameless, and have helped the world to enjoy the prosperity most of us have, and is needed to deliver the same prosperity to the third world countries that are still living in poverty, but an evil cabal are slowly but surely, tearing away the fabric of democracy, to suit their own selfish, horrendous agenda of world domination!! And the Socialist Labour are in it big time, as are the stupid, weak Liberals that did not get voted out!!! ",NEGATIVE,0.6455737352371216,NEGATIVE,0.9967646598815918
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",And soon we will have 58°C on Christmas Day and not 52°CWhy not saving energy?,NEGATIVE,0.6455737352371216,NEGATIVE,0.9997465014457703
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",That's for sure,NEGATIVE,0.6455737352371216,POSITIVE,0.999796450138092
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",BUT THAT'S 2 SIMPLE  GIDEON  .....,NEGATIVE,0.6455737352371216,NEGATIVE,0.8766111731529236
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Well he is right .,NEGATIVE,0.6455737352371216,POSITIVE,0.9997959733009338
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Sure it is.,NEGATIVE,0.6455737352371216,POSITIVE,0.9998113512992859
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",The same here in the U.K.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9935799837112427
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Dead right you are,NEGATIVE,0.6455737352371216,POSITIVE,0.999407172203064
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Absolutely correct.,NEGATIVE,0.6455737352371216,POSITIVE,0.9998262524604797
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","In a paper produced by former CSIRO environmental scientist Clive Splash he stated that when the Czech State power supplier made windfall profits selling carbon credits they used the money to build six new modern and efficient coal fired power stations.  Today, they are one of the few countries in Europe not in crisis over dependency on Russian gas.  We should be building new coal fired power station in every State in Australia instead of listening to the anti-coal/carbon and renewables lobbies who are pulling the wool over the government and everybody else's eyes.",NEGATIVE,0.6455737352371216,NEGATIVE,0.9712433218955994
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","People have been so effectively brainwashed, that only a sudden, harsh shock will wake them up. When they are starving in the freezing dark - that might wake them up.",NEGATIVE,0.6455737352371216,NEGATIVE,0.9961429238319397
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","Been saying this for years ,",NEGATIVE,0.6455737352371216,POSITIVE,0.948961079120636
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Exactly!!! The sooner the better.. ,NEGATIVE,0.6455737352371216,POSITIVE,0.9989596605300903
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",True,NEGATIVE,0.6455737352371216,POSITIVE,0.9998648166656494
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",1000% right,NEGATIVE,0.6455737352371216,POSITIVE,0.9998012185096741
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Absolutely,NEGATIVE,0.6455737352371216,POSITIVE,0.9998694658279419
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Greens !!!!for slime ( brain dead generation),NEGATIVE,0.6455737352371216,NEGATIVE,0.6782403588294983
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",The Country is Run by IDIOT'S that IDIOT'S Elected .....,NEGATIVE,0.6455737352371216,NEGATIVE,0.9997527003288269
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.","The question is currently asked as a negative (Is it true that there is zero reproducible experimental evidence that CO2 actually causes the atmosphere to warm?) , which might be confusing. The answer is, ""No"". This means that",NEGATIVE,0.6455737352371216,NEGATIVE,0.9994049072265625
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Why would you want to import Chinese green energy that is a proven pollution creation on its own.. Australia has a very clean coal and is a home production creating jobs and Nuclear is another option but that won't suit Labor and its waste of money on a green agenda that'll drive inflation to never seen levels since the depression ..,NEGATIVE,0.6455737352371216,NEGATIVE,0.998026430606842
"Refurbishing our coal plants to extend their working life, scrapping the renewable energy target and ramping up gas exploration is the simplest solution to Australia's power demands in the immediate years to come, writes SkyNews.com.au contributor Gideon Rozner.",Not according to PM Goebbels.,NEGATIVE,0.6455737352371216,NEGATIVE,0.9963716268539429
