Post,Comment
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,So ALBO has now upset his mate Mal in SA too. Is this why he has suddenly got COVID to go into hiding!
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Albo thinks he’s got all the answers FGS. He’s got no idea. Berates Sth Aust Premier suggesting to look into Nuclear Energy for power sources, after he said I’ll look into any suggestions. Nuclear Energy is safe.It’s used for 11% of energy around the world and safely.It’s either Coal or Nuclear Energy for all power sources.All the others just can’t produce enough.It’s so plain to see but Albo knows best FGS."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,It just solidifies what an out of touch touch PM we have he so blind and influenced by Bowen. it is unbelievable between these two depots and their policies will cause the turning of our country into a third World Nation  When will Australians wake up. Too late l think
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Looks like everyone is expected to hold the party line in Labor, even if you have better ideas."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,WHAT? A labour Premier speaking sense. Stay with it P M ie Peter Malinauskas.
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Mal has alot more brains than Albo!
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,People voted on gay marriage. Why can't the people vote on the subject. After all it is usually the people's money.
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,We know who the joke is.
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"The problem with people is when they talk nuclear, everyone starts to think 1950's technology. France has a policy of dealing with their own waste, including nuclear fuel rods and 40% of the fuel used to power their nuclear plants is recycled."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"What a pathetic position to take , if it's safe enough for a massive submarine to have a nuclear generator inside running for 20 years on a handful of nuclear fuel surely we can look into this. It should have happened in the fifties when it was brought up. It's OK for you to say it's your opinion, but what are your real reasons? Nonof what you mentioned are relevant."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,These people are living in FAIRYLAND they are not working for us just there globle elet mates
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Lets be honest Australia needs a better electricity system before the idiots get excited about changing our power supplies . The lets rush in renewable energy isn't gonna work for anybody,  it will kill families n businesses with costs and disruptions .I agree we should look at alternatives but for fark sake think before jumping"
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,albo is the biggest hoke
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Lost count of how many people write me off when I mention nuclear energy and start talking about Chernobyl 
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Time Nuclear energy was discussed! If Australia does not agree with it, why are we exporting Uranium?."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Has Bolt moved to SA yet?
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Just for balance here’s a sample from a report with a quite different view ofSMRs.The whole thing is worth a read: “Too late, too expensive, too risky and too uncertain” is how a new report by the Institute for Energy Economics and Financial Analysis (IEEFA) described NuScale’s proposed small modular reactor (SMR) project."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Albo hasn't done a bad job up till now but he has totally got it wrong over nuclear. Sadly he is so agenda focussed on renewables that options are totally off his radar. Renewables are nowhere near as clean as nuclear, not even close."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"There is still no safe way to dispose of nuclear waste safely. It has a half life of thousand of years.Also nuclear power plants have a lead in time of 10 + years, and are hugely expensive."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Unfortunately for Australians he is fixated for wind and Solar. Tunnel vision.
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,He is one of his Labour mates.
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Albo you and your Labor cronies are out of date, wake up, nuclear has been in submarines safety for 20 plus years."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Albanese the CC fool !!!   Nuclear is far better than renewables Albanese. And the NEW Coal Power Stations are superb evidently.
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Runs scared - yes. And dumb, with IQ 3 Minister Bowen."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,It's what you learn when you know it all that's important. Albo obviously has hubris not Covid.
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Nuclear power is EXPENSIVE. How do you propose to deal with the waste? Your just pushing your typical anti everything
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,So is China missile  nukes  can hit any part Aussie   even  nuclear  power  stations
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"It hasn’t taken that long for another Labor prime minister, Albanese, to show he’s not up to the job.Happens every time they get into power."
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Geoff Koloveros 
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Keep up the good work bolt labor’s greatest asset 
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Because Albanese isn’t well enough education on this, that’s why he is talking and scaremongering everyone else, especially to children of a very young age, older children would already know the trues…as most countries in Europe depend on nuclear heating / others…"
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Aussie should have been nuclear in the fifties.
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,"Fool, where is he going to put all these Batteries, I am glad I did not VOTE FOR HIM,"
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Albo doesn't want to offend his Greenie masters
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Follow the money solar panels wind farms useless but are making someone really rich
Sky News host Andrew Bolt says Prime Minister Anthony Albanese today treated South Australia Premier Peter Malinauskas’ proposal for nuclear energy “as some kind of joke”.Watch the full episode at www.skynews.com.au/flash,Albanese is living in fantasy land if he thinks we can run the country with wind & solar 
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"While the rest of the world is building new nuclear reactors, and  some putting their older ones back online, Australia is squandering opportunity with only  wind and solar and other low electricity- producing technologies. We are selling our gas, coal and oil, all the while we are starving for power and what power we have is skyrocketing in price. The conversation for nuclear power in Australia must be had."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,It doesn't comply with Albos wealthy mates  agenda.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,They all have their fingers in the Wind and Solar pie being paid by the rich investors! Don’t listen to the people just take the money ? Nuclear is the only way to go and keeping Coal!
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,These guys have no ideas themselves yet are ready to mock others!Get rid of this Albo clown!
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Nuclear needs to be on the table. It’s clean green energy.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Albo will run us into the ground then blame Bowen
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Our PM is some kind of joke.What is the the MSM love affair with him? It's freaking me out and should freak ""everyone"" out. No PM ever has had this kind of ""LOOOOOVE"". It's just so clearly wrong."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Do a check on who donated to Albanese, how many shares he has in renewables and when he bought them. Always follow the money, it never lies."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,So ALBO has now upset his mate Mal in SA too. Is this why he has suddenly got COVID to go into hiding!
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Albo thinks he’s got all the answers FGS. He’s got no idea. Berates Sth Aust Premier suggesting to look into Nuclear Energy for power sources, after he said I’ll look into any suggestions. Nuclear Energy is safe.It’s used for 11% of energy around the world and safely.It’s either Coal or Nuclear Energy for all power sources.All the others just can’t produce enough.It’s so plain to see but Albo knows best FGS."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,It just solidifies what an out of touch touch PM we have he so blind and influenced by Bowen. it is unbelievable between these two depots and their policies will cause the turning of our country into a third World Nation  When will Australians wake up. Too late l think
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Looks like everyone is expected to hold the party line in Labor, even if you have better ideas."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,WHAT? A labour Premier speaking sense. Stay with it P M ie Peter Malinauskas.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Mal has alot more brains than Albo!
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,People voted on gay marriage. Why can't the people vote on the subject. After all it is usually the people's money.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,We know who the joke is.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"The problem with people is when they talk nuclear, everyone starts to think 1950's technology. France has a policy of dealing with their own waste, including nuclear fuel rods and 40% of the fuel used to power their nuclear plants is recycled."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"What a pathetic position to take , if it's safe enough for a massive submarine to have a nuclear generator inside running for 20 years on a handful of nuclear fuel surely we can look into this. It should have happened in the fifties when it was brought up. It's OK for you to say it's your opinion, but what are your real reasons? Nonof what you mentioned are relevant."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,These people are living in FAIRYLAND they are not working for us just there globle elet mates
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Lets be honest Australia needs a better electricity system before the idiots get excited about changing our power supplies . The lets rush in renewable energy isn't gonna work for anybody,  it will kill families n businesses with costs and disruptions .I agree we should look at alternatives but for fark sake think before jumping"
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,albo is the biggest hoke
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Lost count of how many people write me off when I mention nuclear energy and start talking about Chernobyl 
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Time Nuclear energy was discussed! If Australia does not agree with it, why are we exporting Uranium?."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Has Bolt moved to SA yet?
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Just for balance here’s a sample from a report with a quite different view ofSMRs.The whole thing is worth a read: “Too late, too expensive, too risky and too uncertain” is how a new report by the Institute for Energy Economics and Financial Analysis (IEEFA) described NuScale’s proposed small modular reactor (SMR) project."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Albo hasn't done a bad job up till now but he has totally got it wrong over nuclear. Sadly he is so agenda focussed on renewables that options are totally off his radar. Renewables are nowhere near as clean as nuclear, not even close."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"There is still no safe way to dispose of nuclear waste safely. It has a half life of thousand of years.Also nuclear power plants have a lead in time of 10 + years, and are hugely expensive."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Unfortunately for Australians he is fixated for wind and Solar. Tunnel vision.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,He is one of his Labour mates.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Albo you and your Labor cronies are out of date, wake up, nuclear has been in submarines safety for 20 plus years."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Albanese the CC fool !!!   Nuclear is far better than renewables Albanese. And the NEW Coal Power Stations are superb evidently.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Runs scared - yes. And dumb, with IQ 3 Minister Bowen."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,It's what you learn when you know it all that's important. Albo obviously has hubris not Covid.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Nuclear power is EXPENSIVE. How do you propose to deal with the waste? Your just pushing your typical anti everything
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,So is China missile  nukes  can hit any part Aussie   even  nuclear  power  stations
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"It hasn’t taken that long for another Labor prime minister, Albanese, to show he’s not up to the job.Happens every time they get into power."
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Geoff Koloveros 
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Keep up the good work bolt labor’s greatest asset 
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Because Albanese isn’t well enough education on this, that’s why he is talking and scaremongering everyone else, especially to children of a very young age, older children would already know the trues…as most countries in Europe depend on nuclear heating / others…"
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Aussie should have been nuclear in the fifties.
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,"Fool, where is he going to put all these Batteries, I am glad I did not VOTE FOR HIM,"
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Albo doesn't want to offend his Greenie masters
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Follow the money solar panels wind farms useless but are making someone really rich
PM treats SA Premier’s nuclear energy proposal ‘as some kind of joke’BBD2qZQ6DJXbrGi2cPW9jrovW,Albanese is living in fantasy land if he thinks we can run the country with wind & solar 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,I know their are few of us here that think that this is the way to go. Nuclear is more efficient and cleaner than many other alternatives but keep believing the misinformation. 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,We have wind and sun we do t need nuclear! It’s not rocket science
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time.Australia  has the worlds largest uranium reserves.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"That's  it ,suppose if you make Australia crap enough they might stop buying it. Can't believe this government got reelected."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Great, can’t wait to see him take a lump of uranium to parliament."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Australia catching up to the 20th century in 20 years time
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,This is fantastic australia is an excellent candidate for nuclear energy
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Which safe Liberal seat will it be located in?
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Have to move forward  no choice cheaper power
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,As for getting rid of the waste there was a rock out about 2 hours out of Kalgoorlie where it's one of those rocks where the waste can be tunnel down and buried in it so not a problem there
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Finally... this is a fantastic idea.  Unfortunately this investigation Will only be about who can profit the most from it and if it'll be worth doing finatially
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Great idea! It's not as if we have abundant sunshine for solar or the possibility of wind farms, so nuclear seems like the perfectly natural and reasonable direction we should go in!"
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Has nobody watched Chernobyl?
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"What's the bet we won't see 2030, we're just gonna act like we ain't the number polluter on the planet & our climate is absolutely ruined, they're basically forcing us into the system by ruining our planet so we have no where to go but the system ..wish we could just open our eyes ."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,How about bugger the feasibility studies and just start building it. Stop wasting money. It's far cleaner way and more efficient way of making power.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Stability to the grid.  Thoroughly overdue.Only issue is that nuclear plants have a ~30 year horizon so this is a good start but needs to be coupled with additional grid planning.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,After all everyone deserves to die so why not with radiation
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Long term effects I'm every aspect will benefit, if you don't agree then do some proper research into coal, wind farms etc and you will see that the impact of building them is ridiculous and they don't and can't keep up with growth. It's the only way to go."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Back flip Scomo! It won't translate to cheaper electricity prices.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,A postal referendum would solve this. I  think its a good idea. We need more reliable power in the summer months
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,When sell our gas to China cheaper than what we pay now this 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Now if we could actually get serious about it, we could solve our power and water issues as well as provide science and manufacturing jobs for decades."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"I think renewables are a better way to go however I think, at least for the foreseeable future, nuclear energy is a good option. Its not without its drawbacks such as waste manegment and security costs but if it can be pulled off it will be a great asset to our country."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"The time to go nuclear was really in the 1960's, but better late than never I guess. With the advances in reactor technology - especially from China - new reactors are being developed that are not only easier to manage safely, but some designs could make use of nuclear waste or non-enriched fuels. This certainly makes them a lot greener and cheaper to run in the long term."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Keep it away from me please, yes with current technology they might be better than the old ones but things can still go wrong, accidents can still happen and if it does it affects a large chunck of the population for many many years,"
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time. Dimwits for closing in the late 80’s in my opinion.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Yeah let’s create even more waste for the planet. This is worse than plastic.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Yeah go nuclear. It’s clearly the best and cleanest way for producing affordable power. Everything else is just talk and not realistic
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,That's just great. What could possibly go wrong?
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About time and upgrade the coal fired plants
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,I hope they do and they run it so they can get rid of these greedy energy companies who keep raising the prices
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,With fusion just around the corner yes they should be talking about that nuclear option but fission is a thing of the past and about to be out dated
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,20 years too late. Or we could deploy mini reactors now.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Chernoble. Fukushima. 3 mile island.  Plus 2000 neclear tests that have been done. If people think it's clean then they really need do some research and not be sheeple.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Watched up until I heard ""Barnaby..."""
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Well, how do we make sure Australian gov won’t make a nuclear bomb then?"
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,I would be more worried about a nuclear disaster from Indonesia and their planned reactors than one locally.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"WE HAVE THE RESOURCES IN OUR BACKYARDS WHY NOY ,ITS CLEAN AND ENVIRONMENTALLY FRIENDLY."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"the sad thing is we had a nuclear program before the yanks , they bought all our scientists"
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Where does the people's voice come into it?  Ain't they supposed to be representing the people of the Australian community, and not coming up with their own agendas and ideas. When had they taken away the voices of the Australian people."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Great initiative!! Safest energy ever!!
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Someone's mates are gonna get rich. How good are mates rates?
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,What LNP mates will make $$$$
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Can't even build a national broadband network. . . seriously people
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Why Not !We have all the resources 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Hmm I don't know how I feel about nuclear.. I think I'd rather stay with coal fired
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"Finally, about time.... bring on cheaper electricity...."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"""Industry""..."
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,"~ About Bloody Time ,,,"
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Best idea they have come up with yet.  Let's hope the nutty greens behave
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Yes we should. 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Good........the sooner we get this the better......far north WA is the best place.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,About bloody time hopefully the gives all of us cheaper power.
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,This should go to a referendum
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,Look at thorium power
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,What's happened to green energies mate. Easy peasy 
The Federal Government has opened the door to Australia developing a nuclear energy industry. www.7NEWS.com.au#7NEWS,And you people that dumb to want nuclear power?!
