Post,Comment
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Good old Premier Trad buying the green voters her inner city electorate is full of.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","These solar panels will not return the energy it took to mine, build and install them. FFS just burn the coal instead and get 24/7 reliable power."
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",What a waste of tax payers money
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Stupidity........doing the same thing over and over and expecting different results.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Be amazed, hold on to your seats, be ready for the sequel to 'Planet of the Humans' staring Elbow as Dr Zaius and introducing Adam Bandt in his first feature role as Cornelius. Mark Matthews in the role of George Taylor. Follow the plight of humanity in 'Planet of the Apes'. Winner of the Green development award, coming to an ABC near you. Here is a short preview. https://www.youtube.com/watch?v=XvuM3DjvYf0"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Planet of the Humans was what I already knew but the other documentary “The Great Global Warming Swindle”..was next level and much more eye opening. It gives you the whole background of how this hoax started and continues today. A must watch. On YouTube.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Another carbon tax...everything, without exception, that you pay for has an electricity cost component...Your car insurance, school fees, groceries, petrol, rates... and green soar and wind has added at least 30% to your power bills and added costs to everything ..without exception.This is a carbon TAX...FACT.Making you poorer for no measurable benefit...Palasssotasick is a left green socialist economic incompetent under union control."
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Flogging a dead horse here .The renewable experimentation has failed miserably at astronomical cost to taxpayers.Put a stop to this madness.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","The data showed late last year, even as presented in right wing media, that most companies are not fleeing at all. This is yet another example of the dishonesty and that the right doesn't know what the left is talking about in the right wing media. Billions of dollars of projects in the pipeline and underway. Hardy fleeing. There's room for all power generation types at the moment, as I always say. Clearly the energy companies see that too. Oh yeah and how about mentioning the tax subsidies and breaks for the newly released area of land for coal and gas exploration in QLD? Too much to admit that? (Now watch the brainwashed in denial have their usual brainfart because they can't disprove that the tender went out yesterday.)"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Bunch of fools, stick with proven 24/7 coal or go nuclear, bloody eyesore propellers polluting a beautiful countryside and solar when the sun wants to play.Again, bloody bunch of hopeless fools!!"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",How can we afford this?  We are broke. Even real estate Jackie Trad says so.  The only spending going on at the moment is from the Feds.  Is this delivering on some deal with Greens? https://www.theaustralian.com.au/.../d8b36b321cd28d121745...
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",How much coal is used to make the solar panels?
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",C'mon Sky News enough with the lies.  Investment is pausing because of poor infrastructure and and even poorer LNP government.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Useless fools. Not their money of course and they will be gone soon, just leaving the wreckage!"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Qld Govoner General earn your pay and stand her down, please stop this wasteful female dog from pushing Queensland deeper in debt"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","That's what they do. Waste other peoples money. Solar, olympics, public service bonus etc etc"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",If solar was any good it would not need support.  Waste of MONEY.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Fraction of the percentage of fossil fuel subsidies.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",How disgraceful. Corrupt QLD Labor party
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Lord bless you qldrs. Do yourselves a favour, list qld labor dead set last at your next state election or not at all "
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Same in WA where McGowan is building a huge wind farm and solar farm in the Pilbara at a huge cost. But then again he is labor so it was expectedhttps://www.smh.com.au/.../wa-watchdog-green-lights-world...
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Yes solar viability and use have peaked and even over produce at the wrong times of the day all at once.As for wind..The wind energy cannot be  booked in advance planning because the wind might not blow those days.Ok.Australian Energy commission released these concerns..Not me..
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",After all solar panels are so clean and last forever and there made with fairy dust and they dont take up any space and there made with abundant materials and there providing another revenue stream for the rich.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","hahahaha....the sham is being exposed for what what it is...and now,as usual the taxpayer will be footing the bill for this ""Scam""..."
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Funny, I thought I read recently on these pages that there was more investment in renewables - obviously wasn't a News Corp page"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Labor & Liberal it seems will always keep the people poor to control them.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Forget it. If they are made in Qld from our materials, that's ok."
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",why they fall apart in 5 years
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Who said they are fleeing?
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","Follow the money ,cut the money and see what happens."
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",If it's a good business proposition why can't the banks lend them the money?
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Might be a good time to pay back the debt.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Which politicians have investments in this joke?
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Sky​news​ backs globalisation​ over​ Australia​n​ renewable  energy.​ They​ want​ Australia​ns​ ​to​second​ place​ is​ that​ the​ truth
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Not surprising when you look at the dills in charge.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Clearly Jackie trad accidental premier havent seen Planet of the Human's yet 
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",She​ just​ opened​ ​7000 sqr  klm exploration  you​  dont​ mention​ in​the​ ​scales department
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Is the French company “Vinci”?
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",The https://l.facebook.com/l.php... truth behind it all produced by a passionate environmentalist:
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Water storage? Dhead?
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Obviously Palachook and her cronies haven’t watched planet of the humans 
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Get ready. Qld ders love this
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","October,election can't come quick enough."
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Won't matter with no business
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Solar panels can't be recycled
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Solar farm - what junk 
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Keep​ coming​ second​ our​ media​ sugestion​ is​ to​ you​ all
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Off their heads 
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",More coal power stations needed.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",The amount of dumb right wingers that miss the whole point of Planet of Humans is incredible.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Are people that dumb? Solar panels are made from coal and quartz . Also bio mass is made from trees so they are litrally killing the planet.https://youtu.be/Zk11vI-7czE
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","at best they are 15% efficient-on cost + benefit basis, worst probable 15-20 year life span..not degradable,toxic material remain..>> "
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","TMZ update on the much anticipated new blockbuster. Be amazed, hold on to your seats, be ready for the sequel to 'Planet of the Humans' staring Elbow as Dr Zaius and introducing Adam Bandt in his first feature role as Cornelius. Do not miss Sarah Hanson-Young as the mute Nova. Mark Matthews in the role of George Taylor. Follow the plight of humanity in 'Planet of the Apes'. Winner of the heralded Green development award, coming to an ABC near you. Here is a short preview.  https://www.youtube.com/watch?v=wJADFCAlUGg"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Solar energy farms are not economically viable. See Michael Moores doco - the Planet of the Humans. Tax funded subsidies is absolute stupidity.
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Zero value to the gridhttps://www.cfact.org/.../wind-and-solar-add-zero-value.../
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","There is a sucker born every minute, Australia you are next - https://m.youtube.com/watch?v=Zk11vI-7czE&t=5291s "
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",stupid pancake dosnt she realize
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Always follow the money....the truth behind it all:
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Damian Kelly
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Just go nuclear
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",CCP
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Good. 
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...","What a joke, what a waste of money, what a mess!"
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",https://youtu.be/Zk11vI-7czE
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",https://youtu.be/Zk11vI-7czE
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",You Lunatics!
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Such a waste
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Don't like her or the Gov but a good move
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...", .OH NO! 
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Planet of the Humans
"Qld taxpayers set ‘to prop up’ new solar energy farm | Sky News AustraliaJust as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says. “The renewable energy sector has been having a tou...",Could see that comming
"For years, the Government has subsidised rooftop solar and, more recently, wall batteries. This isn't so you can have cheap power, it's so they can have YOUR cheap power.Half of Australia's solar energy is generated from rooftop systems. During the morning and evening peak hours, when the sun isn't shining and wind energy reduces by 90%, the government will take the charge from your wall battery and EV to keep the grid going.This is called ""grid connectivity"".  Under net … See more","I want to get solar on my place, but I don't want the electricity companies buying my generated power for peanuts and selling it back to me at night. Off grid is the only way thats fair, or they buy the power back at the same they sell it to me for. Its such a scam."
"For years, the Government has subsidised rooftop solar and, more recently, wall batteries. This isn't so you can have cheap power, it's so they can have YOUR cheap power.Half of Australia's solar energy is generated from rooftop systems. During the morning and evening peak hours, when the sun isn't shining and wind energy reduces by 90%, the government will take the charge from your wall battery and EV to keep the grid going.This is called ""grid connectivity"".  Under net … See more","Turn it all people, they’re using you!"
"For years, the Government has subsidised rooftop solar and, more recently, wall batteries. This isn't so you can have cheap power, it's so they can have YOUR cheap power.Half of Australia's solar energy is generated from rooftop systems. During the morning and evening peak hours, when the sun isn't shining and wind energy reduces by 90%, the government will take the charge from your wall battery and EV to keep the grid going.This is called ""grid connectivity"".  Under net … See more",Rebuild all the coal plants as they're  already connected  to the grid ffs
"For years, the Government has subsidised rooftop solar and, more recently, wall batteries. This isn't so you can have cheap power, it's so they can have YOUR cheap power.Half of Australia's solar energy is generated from rooftop systems. During the morning and evening peak hours, when the sun isn't shining and wind energy reduces by 90%, the government will take the charge from your wall battery and EV to keep the grid going.This is called ""grid connectivity"".  Under net … See more",Correct
"For years, the Government has subsidised rooftop solar and, more recently, wall batteries. This isn't so you can have cheap power, it's so they can have YOUR cheap power. Half of Australia's solar energy is generated from rooftop systems. During the mornpUA3LeXix3s9hlhhZV66UVwOJWLlHO6E7JYbWrfl8f3","I want to get solar on my place, but I don't want the electricity companies buying my generated power for peanuts and selling it back to me at night. Off grid is the only way thats fair, or they buy the power back at the same they sell it to me for. Its such a scam."
"For years, the Government has subsidised rooftop solar and, more recently, wall batteries. This isn't so you can have cheap power, it's so they can have YOUR cheap power. Half of Australia's solar energy is generated from rooftop systems. During the mornpUA3LeXix3s9hlhhZV66UVwOJWLlHO6E7JYbWrfl8f3","Turn it all people, they’re using you!"
"For years, the Government has subsidised rooftop solar and, more recently, wall batteries. This isn't so you can have cheap power, it's so they can have YOUR cheap power. Half of Australia's solar energy is generated from rooftop systems. During the mornpUA3LeXix3s9hlhhZV66UVwOJWLlHO6E7JYbWrfl8f3",Rebuild all the coal plants as they're  already connected  to the grid ffs
"For years, the Government has subsidised rooftop solar and, more recently, wall batteries. This isn't so you can have cheap power, it's so they can have YOUR cheap power. Half of Australia's solar energy is generated from rooftop systems. During the mornpUA3LeXix3s9hlhhZV66UVwOJWLlHO6E7JYbWrfl8f3",Correct
"Just as Greece  is heavily invested in solar energy,  Australia  is too—1 in 4 homes  have solar panels, the highest uptake of solar photovoltaics globally.This is just the beginning of better things to come, with solar capacity expected to triple across Australian homes over the next decade.Find out more about how Australia is making positive  energy:https:… See more","In Australia we have pleaded, begged, and protested.I think a world boycott of Australian exports - especially our coal and gas would help convince the Australian Government to stop mining fossil fuels, stop cutting down forests for woodchips and briquettes, and seriously set a zero carbon target.Thanks #boycottaustraliancoalandgas"
